Product ID,Link
6986507190406,https://www.lakai.com/collections/shoes/products/terrace-black-black-suede-ms1240130b00
6986507288710,https://www.lakai.com/collections/shoes/products/terrace-cream-navy-suede-ms1240130b00
6986507387014,https://www.lakai.com/collections/shoes/products/terrace-light-blue-suede-ms1240130b00
6986507452550,https://www.lakai.com/collections/shoes/products/terrace-white-leather-ms1240130b00
6986507485318,https://www.lakai.com/collections/shoes/products/telford-black-suede-ms1240208b00
6986507550854,https://www.lakai.com/collections/shoes/products/telford-light-blue-cream-leather-ms1240208b00
6986507911302,https://www.lakai.com/collections/shoes/products/griffin-green-gum-canvas-ms1240227a00
6986507944070,https://www.lakai.com/collections/shoes/products/griffin-navy-suede-ms1240227a00
6986508009606,https://www.lakai.com/collections/shoes/products/griffin-white-burgundy-leather-ms1240227a00
6986508075142,https://www.lakai.com/collections/shoes/products/cambridge-black-suede-ms1240252a00
6986508140678,https://www.lakai.com/collections/shoes/products/cambridge-flame-suede-ms1240252a00
6986508238982,https://www.lakai.com/collections/shoes/products/cambridge-gold-gum-suede-ms1240252a00
6986508402822,https://www.lakai.com/collections/shoes/products/cambridge-white-suede-ms1240252a00
6986508468358,https://www.lakai.com/collections/shoes/products/essex-black-suede-ms1240263a00
6986508664966,https://www.lakai.com/collections/shoes/products/telford-low-navy-suede-ms1240262b00
6986508697734,https://www.lakai.com/collections/shoes/products/cardiff-burgundy-suede-ms1240264a00
6986509025414,https://www.lakai.com/collections/shoes/products/essex-light-grey-gum-suede-ms1240263a00
7018772791430,https://www.lakai.com/collections/shoes/products/griffin-kids-green-gum-canvas-ks1240227a00
7018773053574,https://www.lakai.com/collections/shoes/products/flaco-2-cream-suede-ms1240112a00
7019628888198,https://www.lakai.com/collections/shoes/products/griffin-kids-grey-canvas-ks1240227a00
7019629281414,https://www.lakai.com/collections/shoes/products/cambridge-kids-black-suede-ks1240252a00
7019629412486,https://www.lakai.com/collections/shoes/products/cambridge-kids-flame-suede-ks1240252a00
7019629609094,https://www.lakai.com/collections/shoes/products/cambridge-kids-gold-gum-suede-ks1240252a00
7019630133382,https://www.lakai.com/collections/shoes/products/flaco-2-charcoal-suede-ms1240112a00
7019630329990,https://www.lakai.com/collections/shoes/products/manchester-brown-suede-ms1240200a00
7019630493830,https://www.lakai.com/collections/shoes/products/manchester-chive-suede-ms1240200a00
7019630592134,https://www.lakai.com/collections/shoes/products/manchester-white-black-suede-ms1240200a00
7019630755974,https://www.lakai.com/collections/shoes/products/newport-white-gum-leather-ms1240251a00
7019631214726,https://www.lakai.com/collections/shoes/products/mod-black-gum-suede-ms1240266b00
7019631378566,https://www.lakai.com/collections/shoes/products/mod-white-flame-suede-ms1240266b00
6911123685510,https://www.lakai.com/collections/shoes/products/manchester-white-olive-leather-ms4230200a00
